Asset ID,Asset Description,Work ID,Status,Event ID,Event Name,Actual Duration (HRS),date,mx type,mx time,Priority Number,Event Priority ,Avg Duration
ATM4,AlloTrue,MNT-213687,Closed,ME-007211,Monthly Maintenance,0.75,12/21/2020,ME,Monthly,1,3,0.327252252
ASK008,Amalgatome,MNT-191656,Closed,ME-009705,00253-PMCAL Monthly,0.5,1/2/2019,ME,Monthly,1,3,0.327252252
ASK009,Amalgatome,MNT-198029,Closed,ME-009705,00253-PMCAL Monthly,0.25,8/3/2019,ME,Monthly,1,3,0.327252252
ASK1,Amalgatome,MNT-213372,Closed,ME-009324,Monthly Maintenance,0.25,12/12/2020,ME,Monthly,1,3,0.327252252
ASK10,Amalgatome,MNT-213193,Closed,ME-009705,00253-PMCAL Monthly,0.5,12/7/2020,ME,Monthly,1,3,0.327252252
ASK2,Amalgatome,MNT-213373,Closed,ME-009326,Monthly Maintenance,0.25,12/12/2020,ME,Monthly,1,3,0.327252252
ASK3,Amalgatome,MNT-213374,Closed,ME-009328,Monthly Maintenance,0.25,12/12/2020,ME,Monthly,1,3,0.327252252
ASK4,Amalgatome,MNT-213375,Closed,ME-009534,Monthly Maintenance,0.25,12/12/2020,ME,Monthly,1,3,0.327252252
ASK5,Amalgatome,MNT-213459,Closed,ME-009705,00253-PMCAL Monthly,0.5,12/15/2020,ME,Monthly,1,3,0.327252252
ASK6,Amalgatome,MNT-212132,Closed,ME-009705,00253-PMCAL Monthly,0.5,11/5/2020,ME,Monthly,1,3,0.327252252
ASK7,Amalgatome,MNT-213461,Closed,ME-009705,00253-PMCAL Monthly,0.5,12/15/2020,ME,Monthly,1,3,0.327252252
AUT10,Autoclave,MNT-212902,Closed,ME-007590,Quarterly Maintenance,2,11/30/2020,ME,Quarterly,1,3,0.327252252
AUT11,Autoclave,MNT-212908,Closed,ME-009716,Autoclave Quarterly PM,2,11/30/2020,ME,Quarterly,1,3,0.327252252
AUT12,Autoclave,MNT-211834,Closed,ME-009716,Autoclave Quarterly PM,2,10/27/2020,ME,Quarterly,1,3,0.327252252
AUT3,Autoclave,MNT-189780,Closed,ME-007033,Quarterly Maintenance,1.5,10/31/2018,ME,Quarterly,1,3,0.327252252
AUT4,Autoclave,MNT-203491,Closed,ME-007880,Quarterly Maintenance,1.5,1/29/2020,ME,Quarterly,1,3,0.327252252
AUT6,Autoclave,MNT-207215,Closed,ME-007873,Quarterly Maintenance,2.5,5/29/2020,ME,Quarterly,1,3,1.377777778
AUT7,Autoclave,MNT-213596,Closed,ME-007031,Quarterly Maintenance,2,12/10/2020,ME,Quarterly,1,3,2.015151515
AUT8,Autoclave,MNT-213601,Closed,ME-007235,Quarterly Maintenance,2,12/10/2020,ME,Quarterly,1,3,2.015151515
AUT9,Autoclave,MNT-213602,Closed,ME-007573,Quarterly Maintenance,2,12/11/2020,ME,Quarterly,1,3,1.479166667
VHP1,Autoclave,MNT-202445,Closed,ME-009628,00355-PMCAL Quarterly PM,2,12/20/2019,ME,Quarterly,1,3,2
ACART1,Autoclave Cart,MNT-206580,Closed,ME-007815,Quarterly Maintenance,0.5,5/7/2020,ME,Quarterly,1,3,1.479166667
ACART10,Autoclave Cart,MNT-207634,Closed,ME-007818,Quarterly Maintenance,0.5,6/11/2020,ME,Quarterly,1,3,2.153846154
ACART11,Autoclave Cart,MNT-207800,Closed,ME-007812,Quarterly Maintenance,0.5,6/17/2020,ME,Quarterly,1,3,2.015151515
ACART13,Autoclave Cart,MNT-207635,Closed,ME-009719,ACART Quarterly PM,0.5,6/11/2020,ME,Quarterly,1,3,0.260779817
ACART14,Autoclave Cart,MNT-207636,Closed,ME-009719,ACART Quarterly PM,0.5,6/11/2020,ME,Quarterly,1,3,0.260779817
ACART15,Autoclave Cart,MNT-207637,Closed,ME-009719,ACART Quarterly PM,0.5,6/11/2020,ME,Quarterly,1,3,0.717692308
ACART16,Autoclave Cart,MNT-207638,Closed,ME-009719,ACART Quarterly PM,0.5,6/11/2020,ME,Quarterly,1,3,0.928571429
ACART3,Autoclave Cart,MNT-206581,Closed,ME-007156,Quarterly Maintenance,0.25,5/7/2020,ME,Quarterly,1,3,0.852873563
ACART4,Autoclave Cart,MNT-206582,Closed,ME-007172,Quarterly Maintenance,0.25,5/7/2020,ME,Quarterly,1,3,0.852873563
ACART5,Autoclave Cart,MNT-206583,Closed,ME-007171,Quarterly Maintenance,0.25,5/7/2020,ME,Quarterly,1,3,0.717692308
ACART6,Autoclave Cart,MNT-206584,Closed,ME-007809,Quarterly Maintenance,0.25,5/7/2020,ME,Quarterly,1,3,0.909090909
ACART7,Autoclave Cart,MNT-207632,Closed,ME-007813,Quarterly Maintenance,0.5,6/11/2020,ME,Quarterly,1,3,0.928571429
ACART8,Autoclave Cart,MNT-207633,Closed,ME-007810,Quarterly Maintenance,0.5,6/11/2020,ME,Quarterly,1,3,0.852873563
AED3,Automated External Defibrillator,MNT-213073,Closed,ME-007227,Monthly Maintenance,0.5,12/4/2020,ME,Monthly,1,3,0.909090909
AED4,Automated External Defibrillator,MNT-213075,Closed,ME-007229,Monthly Maintenance,0.5,12/4/2020,ME,Monthly,1,3,0.928571429
AED5,Automated External Defibrillator,MNT-213077,Closed,ME-007223,Monthly Maintenance,0.5,12/4/2020,ME,Monthly,1,3,0.852873563
AED6,Automated External Defibrillator,MNT-213076,Closed,ME-007226,Monthly Maintenance,0.5,12/4/2020,ME,Monthly,1,3,0.717692308
AED7,Automated External Defibrillator,MNT-213074,Closed,ME-007219,Monthly Maintenance,0.5,12/4/2020,ME,Monthly,1,3,0.928571429
AED8,Automated External Defibrillator,MNT-213078,Closed,ME-007230,Monthly Maintenance,0.5,12/4/2020,ME,Monthly,1,3,0.909090909
BP10,Backflow Preventor,MNT-211133,Closed,ME-007855,Quarterly Maintenance,0.5,10/2/2020,ME,Quarterly,1,3,0.717692308
BP11,Backflow Preventor,MNT-211176,Closed,ME-007853,Quarterly Maintenance,0.5,10/3/2020,ME,Quarterly,1,3,0.909090909
BP12,Backflow Preventor,MNT-211127,Closed,ME-007857,Quarterly Maintenance,0.5,10/2/2020,ME,Quarterly,1,3,0.4375
BP13,Backflow Preventor,MNT-211128,Closed,ME-007849,Quarterly Maintenance,0.5,10/2/2020,ME,Quarterly,1,3,0.272285714
BP14,Backflow Preventor,MNT-211174,Closed,ME-007861,Quarterly Maintenance,0.5,10/3/2020,ME,Quarterly,1,3,0.272285714
BP15,Backflow Preventor,MNT-211182,Closed,ME-007860,Quarterly Maintenance,0.5,10/3/2020,ME,Quarterly,1,3,0.272285714
BP16,Backflow Preventor,MNT-211175,Closed,ME-007854,Quarterly Maintenance,0.5,10/3/2020,ME,Quarterly,1,3,0.272285714
BP17,Backflow Preventor,MNT-211132,Closed,ME-007850,Quarterly Maintenance,0.5,10/2/2020,ME,Quarterly,1,3,0.272285714
BP18,Backflow Preventor,MNT-211178,Closed,ME-007858,Quarterly Maintenance,0.5,10/3/2020,ME,Quarterly,1,3,0.272285714
BP19,Backflow Preventor,MNT-211130,Closed,ME-009514,BP Quarterly PM,0.5,10/2/2020,ME,Quarterly,1,3,0.272285714
BP2,Backflow Preventor,MNT-211179,Closed,ME-007852,Quarterly Maintenance,0.5,10/3/2020,ME,Quarterly,1,3,0.272285714
BP20,Backflow Preventor,MNT-211131,Closed,ME-009514,BP Quarterly PM,0.5,10/2/2020,ME,Quarterly,1,3,0.272285714
BP21,Backflow Preventor,MNT-211129,Closed,ME-009514,BP Quarterly PM,0.5,10/2/2020,ME,Quarterly,1,3,0.272285714
BP22,Backflow Preventor,MNT-211173,Closed,ME-009514,BP Quarterly PM,0.5,10/3/2020,ME,Quarterly,1,3,0.272285714
BP23,Backflow Preventor,MNT-211134,Closed,ME-009514,BP Quarterly PM,0.5,10/2/2020,ME,Quarterly,1,3,0.272285714
BP24,Backflow Preventor,MNT-211177,Closed,ME-009514,BP Quarterly PM,0.5,10/3/2020,ME,Quarterly,1,3,0.272285714
BP3,Backflow Preventor,MNT-211181,Closed,ME-007851,Quarterly Maintenance,0.5,10/3/2020,ME,Quarterly,1,3,0.272285714
BP8,Backflow Preventor,MNT-211180,Closed,ME-007856,Quarterly Maintenance,0.5,10/3/2020,ME,Quarterly,1,3,0.272285714
BWR1,Building Weekly Rounds,MNT-213858,Closed,ME-009635,Building Rounds,2,12/29/2020,ME,Weekly,1,3,0.272285714
DGC1,Caliper,CAL-027166,Closed,CE-002682,Annual Calibration,0.5,12/17/2018,CE,Annual,3,3,0.272285714
DGC2,Caliper,CAL-032010,Closed,CE-002071,Annual Calibration,0.5,10/30/2020,CE,Annual,3,3,0.272285714
DGC3,Caliper,CAL-032205,Closed,CE-003021,Annual Calibration,0.5,11/13/2020,CE,Annual,3,3,0.272285714
DGC4,Caliper,CAL-030618,Closed,CE-003022,Annual Calibration,0.5,4/9/2020,CE,Annual,3,3,2
DGC5,Caliper,CAL-028489,Closed,CE-003937,Annual Precision Gage Calibration,0.5,6/5/2019,CE,Annual,3,3,1.375
DGC6,Caliper,CAL-028618,Closed,CE-003937,Annual Precision Gage Calibration,0.5,6/26/2019,CE,Annual,3,3,1.260869565
DGC7,Caliper,CAL-026953,Closed,CE-003937,Annual Precision Gage Calibration,0.5,11/5/2018,CE,Annual,3,3,1.870967742
DGC8,Caliper,CAL-026954,Closed,CE-003937,Annual Precision Gage Calibration,0.5,11/5/2018,CE,Annual,3,3,0.24754902
VC101,Caliper,CAL-027750,Closed,CE-003310,Annual Calibration,0.5,2/28/2019,CE,Annual,3,3,0.24754902
VC151,Caliper,CAL-025068,Closed,CE-003397,Annual Calibration,0.15,3/30/2018,CE,Annual,3,3,0.24754902
VC159,Caliper,CAL-027344,Closed,CE-003114,Annual Calibration,0.15,1/11/2019,CE,Annual,3,3,0.24754902
VC170,Caliper,CAL-025182,Closed,CE-002691,Annual Calibration,0.5,4/10/2018,CE,Annual,3,3,0.24754902
VC181,Caliper,CAL-029130,Closed,CE-002693,Annual Calibration,0.25,9/1/2019,CE,Annual,3,3,0.24754902
